match_id,date,team,winner,won,runs_scored,runs_conceded,form_to_date,form_last_10,avg_runs_scored,avg_runs_conceded,recent_runs_scored,recent_runs_conceded
1359510,2023-04-26,Kolkata Knight Riders,Kolkata Knight Riders,1,200.0,179.0,0.5088495575221239,0.4,153.8716814159292,154.03982300884957,182.0,196.2
1359513,2023-04-29,Kolkata Knight Riders,Gujarat Titans,0,179.0,180.0,0.5110132158590308,0.4,154.07488986784142,154.1497797356828,180.6,191.2
1359521,2023-05-04,Kolkata Knight Riders,Kolkata Knight Riders,1,171.0,166.0,0.5087719298245614,0.3,154.18421052631578,154.26315789473685,175.4,181.6
1359527,2023-05-08,Kolkata Knight Riders,Kolkata Knight Riders,1,182.0,179.0,0.5109170305676856,0.4,154.25764192139738,154.31441048034935,172.6,177.6
1359530,2023-05-11,Kolkata Knight Riders,Rajasthan Royals,0,149.0,151.0,0.5130434782608696,0.5,154.37826086956522,154.4217391304348,183.6,187.8
1359535,2023-05-14,Kolkata Knight Riders,Kolkata Knight Riders,1,147.0,144.0,0.5108225108225108,0.4,154.35497835497836,154.4069264069264,176.2,171.0
1359542,2023-05-20,Kolkata Knight Riders,Lucknow Super Giants,0,175.0,176.0,0.5129310344827587,0.4,154.32327586206895,154.36206896551724,165.6,164.0
1422121,2024-03-23,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5107296137339056,0.4,154.41201716738198,154.4549356223176,164.8,163.2
1422128,2024-03-29,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5128205128205128,0.5,154.41201716738198,154.4549356223176,163.25,162.5
1422134,2024-04-03,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5148936170212766,0.6,154.41201716738198,154.4549356223176,157.0,157.0
1426260,2024-04-08,Kolkata Knight Riders,Chennai Super Kings,0,,,0.5169491525423728,0.7,154.41201716738198,154.4549356223176,161.0,160.0
1426266,2024-04-14,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5147679324894515,0.6,154.41201716738198,154.4549356223176,160.0,160.0
1426269,2024-04-16,Kolkata Knight Riders,Rajasthan Royals,0,,,0.5168067226890757,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1426274,2024-04-21,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5146443514644351,0.6,154.41201716738198,154.4549356223176,160.0,160.0
1426280,2024-04-26,Kolkata Knight Riders,Punjab Kings,0,,,0.5166666666666667,0.6,154.41201716738198,154.4549356223176,160.0,160.0
1426285,2024-04-29,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5145228215767634,0.6,154.41201716738198,154.4549356223176,160.0,160.0
1426289,2024-05-03,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5165289256198347,0.6,154.41201716738198,154.4549356223176,160.0,160.0
1426292,2024-05-05,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5185185185185185,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1426298,2024-05-11,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5204918032786885,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1426309,2024-05-21,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5224489795918368,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1426312,2024-05-26,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.524390243902439,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1473438,2025-03-22,Kolkata Knight Riders,Royal Challengers Bengaluru,0,,,0.5263157894736842,0.8,154.41201716738198,154.4549356223176,160.0,160.0
1473443,2025-03-26,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5241935483870968,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1473449,2025-03-31,Kolkata Knight Riders,Mumbai Indians,0,,,0.5261044176706827,0.8,154.41201716738198,154.4549356223176,160.0,160.0
1473452,2025-04-03,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.524,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1473456,2025-04-08,Kolkata Knight Riders,Lucknow Super Giants,0,,,0.5258964143426295,0.8,154.41201716738198,154.4549356223176,160.0,160.0
1473462,2025-04-11,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5238095238095238,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1473468,2025-04-15,Kolkata Knight Riders,Punjab Kings,0,,,0.525691699604743,0.7,154.41201716738198,154.4549356223176,160.0,160.0
1473476,2025-04-21,Kolkata Knight Riders,Gujarat Titans,0,,,0.5236220472440944,0.6,154.41201716738198,154.4549356223176,160.0,160.0
1473485,2025-04-29,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5215686274509804,0.5,154.41201716738198,154.4549356223176,160.0,160.0
1473490,2025-05-04,Kolkata Knight Riders,Kolkata Knight Riders,1,,,0.5234375,0.5,154.41201716738198,154.4549356223176,160.0,160.0
1473494,2025-05-07,Kolkata Knight Riders,Chennai Super Kings,0,,,0.5252918287937743,0.5,154.41201716738198,154.4549356223176,160.0,160.0
1473505,2025-05-25,Kolkata Knight Riders,Sunrisers Hyderabad,0,,,0.5232558139534884,0.5,154.41201716738198,154.4549356223176,160.0,160.0
1304050,2022-03-28,Lucknow Super Giants,Gujarat Titans,0,158.0,161.0,0.5,0.5,160.0,160.0,160.0,160.0
1304053,2022-03-31,Lucknow Super Giants,Lucknow Super Giants,1,211.0,210.0,0.0,0.5,158.0,161.0,160.0,160.0
1304058,2022-04-04,Lucknow Super Giants,Lucknow Super Giants,1,169.0,157.0,0.5,0.5,184.5,185.5,184.5,185.5
1304061,2022-04-07,Lucknow Super Giants,Lucknow Super Giants,1,155.0,149.0,0.6666666666666666,0.6666666666666666,179.33333333333334,176.0,179.33333333333334,176.0
1304066,2022-04-10,Lucknow Super Giants,Rajasthan Royals,0,162.0,165.0,0.75,0.75,173.25,169.25,173.25,169.25
1304072,2022-04-16,Lucknow Super Giants,Lucknow Super Giants,1,199.0,181.0,0.6,0.6,171.0,168.4,171.0,168.4
1304077,2022-04-19,Lucknow Super Giants,Royal Challengers Bangalore,0,163.0,181.0,0.6666666666666666,0.6666666666666666,175.66666666666666,170.5,179.2,172.4
1304083,2022-04-24,Lucknow Super Giants,Lucknow Super Giants,1,168.0,132.0,0.5714285714285714,0.5714285714285714,173.85714285714286,172.0,169.6,166.6
1304088,2022-04-29,Lucknow Super Giants,Lucknow Super Giants,1,153.0,133.0,0.625,0.625,173.125,167.0,169.4,161.6
1304091,2022-05-01,Lucknow Super Giants,Lucknow Super Giants,1,195.0,189.0,0.6666666666666666,0.6666666666666666,170.88888888888889,163.22222222222223,169.0,158.4
1304099,2022-05-07,Lucknow Super Giants,Lucknow Super Giants,1,176.0,101.0,0.7,0.7,173.3,165.8,175.6,163.2
1304103,2022-05-10,Lucknow Super Giants,Gujarat Titans,0,82.0,144.0,0.7272727272727273,0.8,173.54545454545453,159.9090909090909,171.0,147.2
1304109,2022-05-15,Lucknow Super Giants,Rajasthan Royals,0,154.0,178.0,0.6666666666666666,0.7,165.91666666666666,158.58333333333334,154.8,139.8
1304112,2022-05-18,Lucknow Super Giants,Lucknow Super Giants,1,210.0,208.0,0.6153846153846154,0.6,165.0,160.07692307692307,152.0,149.0
1312198,2022-05-25,Lucknow Super Giants,Royal Challengers Bangalore,0,193.0,207.0,0.6428571428571429,0.6,168.21428571428572,163.5,163.4,164.0
1359477,2023-04-01,Lucknow Super Giants,Lucknow Super Giants,1,193.0,143.0,0.6,0.6,169.86666666666667,166.4,163.0,167.6
1359480,2023-04-03,Lucknow Super Giants,Chennai Super Kings,0,205.0,217.0,0.625,0.6,171.3125,164.9375,166.4,176.0
1359484,2023-04-07,Lucknow Super Giants,Lucknow Super Giants,1,127.0,121.0,0.5882352941176471,0.6,173.2941176470588,168.0,191.0,190.6
1359489,2023-04-10,Lucknow Super Giants,Lucknow Super Giants,1,213.0,212.0,0.6111111111111112,0.6,170.72222222222223,165.38888888888889,185.6,179.2
1359495,2023-04-15,Lucknow Super Giants,Punjab Kings,0,159.0,161.0,0.631578947368421,0.6,172.94736842105263,167.8421052631579,186.2,180.0
1359500,2023-04-19,Lucknow Super Giants,Lucknow Super Giants,1,154.0,144.0,0.6,0.5,172.25,167.5,179.4,170.8
1359504,2023-04-22,Lucknow Super Giants,Gujarat Titans,0,128.0,135.0,0.6190476190476191,0.5,171.38095238095238,166.38095238095238,171.6,171.0
1359512,2023-04-28,Lucknow Super Giants,Lucknow Super Giants,1,257.0,201.0,0.5909090909090909,0.5,169.4090909090909,164.95454545454547,156.2,154.6
1359517,2023-05-01,Lucknow Super Giants,Royal Challengers Bangalore,0,108.0,126.0,0.6086956521739131,0.6,173.2173913043478,166.52173913043478,182.2,170.6
1359525,2023-05-07,Lucknow Super Giants,Gujarat Titans,0,171.0,227.0,0.5833333333333334,0.5,170.5,164.83333333333334,161.2,153.4
1359532,2023-05-13,Lucknow Super Giants,Lucknow Super Giants,1,185.0,182.0,0.56,0.5,170.52,167.32,163.6,166.6
1359537,2023-05-16,Lucknow Super Giants,Lucknow Super Giants,1,177.0,172.0,0.5769230769230769,0.5,171.07692307692307,167.8846153846154,169.8,174.2
1359542,2023-05-20,Lucknow Super Giants,Lucknow Super Giants,1,176.0,175.0,0.5925925925925926,0.6,171.2962962962963,168.03703703703704,179.6,181.6
1370351,2023-05-24,Lucknow Super Giants,Mumbai Indians,0,101.0,182.0,0.6071428571428571,0.6,171.46428571428572,168.28571428571428,163.4,176.4
1422122,2024-03-24,Lucknow Super Giants,Rajasthan Royals,0,,,0.5862068965517241,0.5,169.0344827586207,168.75862068965517,162.0,187.6
1422129,2024-03-30,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5666666666666667,0.5,169.0344827586207,168.75862068965517,159.75,177.75
1422133,2024-04-02,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5806451612903226,0.5,169.0344827586207,168.75862068965517,151.33333333333334,176.33333333333334
1422139,2024-04-07,Lucknow Super Giants,Lucknow Super Giants,1,,,0.59375,0.6,169.0344827586207,168.75862068965517,138.5,178.5
1426264,2024-04-12,Lucknow Super Giants,Delhi Capitals,0,,,0.6060606060606061,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426266,2024-04-14,Lucknow Super Giants,Kolkata Knight Riders,0,,,0.5882352941176471,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426272,2024-04-19,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5714285714285714,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426277,2024-04-23,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5833333333333334,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426282,2024-04-27,Lucknow Super Giants,Rajasthan Royals,0,,,0.5945945945945946,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426286,2024-04-30,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5789473684210527,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1426292,2024-05-05,Lucknow Super Giants,Kolkata Knight Riders,0,,,0.5897435897435898,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426295,2024-05-08,Lucknow Super Giants,Sunrisers Hyderabad,0,,,0.575,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1426302,2024-05-14,Lucknow Super Giants,Delhi Capitals,0,,,0.5609756097560976,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1426305,2024-05-17,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5476190476190477,0.4,169.0344827586207,168.75862068965517,160.0,160.0
1473441,2025-03-24,Lucknow Super Giants,Delhi Capitals,0,,,0.5581395348837209,0.4,169.0344827586207,168.75862068965517,160.0,160.0
1473444,2025-03-27,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5454545454545454,0.4,169.0344827586207,168.75862068965517,160.0,160.0
1473450,2025-04-01,Lucknow Super Giants,Punjab Kings,0,,,0.5555555555555556,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1473453,2025-04-04,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5434782608695652,0.4,169.0344827586207,168.75862068965517,160.0,160.0
1473456,2025-04-08,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5531914893617021,0.4,169.0344827586207,168.75862068965517,160.0,160.0
1473463,2025-04-12,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5625,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1473467,2025-04-14,Lucknow Super Giants,Chennai Super Kings,0,,,0.5714285714285714,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1473473,2025-04-19,Lucknow Super Giants,Lucknow Super Giants,1,,,0.56,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1473477,2025-04-22,Lucknow Super Giants,Delhi Capitals,0,,,0.5686274509803921,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1473482,2025-04-27,Lucknow Super Giants,Mumbai Indians,0,,,0.5576923076923077,0.6,169.0344827586207,168.75862068965517,160.0,160.0
1473491,2025-05-04,Lucknow Super Giants,Punjab Kings,0,,,0.5471698113207547,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1473499,2025-05-19,Lucknow Super Giants,Sunrisers Hyderabad,0,,,0.5370370370370371,0.5,169.0344827586207,168.75862068965517,160.0,160.0
1473502,2025-05-22,Lucknow Super Giants,Lucknow Super Giants,1,,,0.5272727272727272,0.4,169.0344827586207,168.75862068965517,160.0,160.0
1473507,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,0,,,0.5357142857142857,0.5,169.0344827586207,168.75862068965517,160.0,160.0
335985,2008-04-20,Mumbai Indians,Royal Challengers Bangalore,0,165.0,166.0,0.5,0.5,160.0,160.0,160.0,160.0
335989,2008-04-23,Mumbai Indians,Chennai Super Kings,0,202.0,208.0,0.0,0.5,165.0,166.0,160.0,160.0
335991,2008-04-25,Mumbai Indians,Kings XI Punjab,0,116.0,182.0,0.0,0.5,183.5,187.0,183.5,187.0
335994,2008-04-27,Mumbai Indians,Deccan Chargers,0,154.0,155.0,0.0,0.0,161.0,185.33333333333334,161.0,185.33333333333334
335997,2008-04-29,Mumbai Indians,Mumbai Indians,1,138.0,137.0,0.0,0.0,159.25,177.75,159.25,177.75
336004,2008-05-04,Mumbai Indians,Mumbai Indians,1,162.0,133.0,0.2,0.2,155.0,169.6,155.0,169.6
336008,2008-05-07,Mumbai Indians,Mumbai Indians,1,104.0,103.0,0.3333333333333333,0.3333333333333333,156.16666666666666,163.5,154.4,163.0
336018,2008-05-14,Mumbai Indians,Mumbai Indians,1,158.0,156.0,0.42857142857142855,0.42857142857142855,148.71428571428572,154.85714285714286,134.8,142.0
336021,2008-05-16,Mumbai Indians,Mumbai Indians,1,68.0,67.0,0.5,0.5,149.875,155.0,143.2,136.8
336024,2008-05-18,Mumbai Indians,Mumbai Indians,1,178.0,153.0,0.5555555555555556,0.5555555555555556,140.77777777777777,145.22222222222223,126.0,119.2
336028,2008-05-21,Mumbai Indians,Kings XI Punjab,0,188.0,189.0,0.6,0.6,144.5,146.0,134.0,122.4
336032,2008-05-24,Mumbai Indians,Delhi Daredevils,0,176.0,179.0,0.5454545454545454,0.6,148.45454545454547,149.9090909090909,139.2,133.6
336036,2008-05-26,Mumbai Indians,Rajasthan Royals,0,145.0,146.0,0.5,0.6,150.75,152.33333333333334,153.6,148.8
336012,2008-05-28,Mumbai Indians,Mumbai Indians,1,126.0,122.0,0.46153846153846156,0.6,150.30769230769232,151.84615384615384,151.0,146.8
392181,2009-04-18,Mumbai Indians,Mumbai Indians,1,165.0,146.0,0.5,0.7,148.57142857142858,149.71428571428572,162.6,157.8
392192,2009-04-25,Mumbai Indians,Deccan Chargers,0,156.0,168.0,0.5333333333333333,0.7,149.66666666666666,149.46666666666667,160.0,156.4
392197,2009-04-27,Mumbai Indians,Mumbai Indians,1,187.0,95.0,0.5,0.6,150.0625,150.625,153.6,152.2
392200,2009-04-29,Mumbai Indians,Kings XI Punjab,0,116.0,119.0,0.5294117647058824,0.6,152.23529411764707,147.35294117647058,155.8,135.4
392203,2009-05-01,Mumbai Indians,Mumbai Indians,1,148.0,139.0,0.5,0.5,150.22222222222223,145.77777777777777,150.0,130.0
392208,2009-05-03,Mumbai Indians,Royal Challengers Bangalore,0,149.0,150.0,0.5263157894736842,0.5,150.10526315789474,145.42105263157896,154.4,133.4
392212,2009-05-06,Mumbai Indians,Deccan Chargers,0,126.0,145.0,0.5,0.4,150.05,145.65,151.2,134.2
392215,2009-05-08,Mumbai Indians,Delhi Daredevils,0,116.0,118.0,0.47619047619047616,0.4,148.9047619047619,145.61904761904762,145.2,129.6
392218,2009-05-10,Mumbai Indians,Mumbai Indians,1,157.0,141.0,0.45454545454545453,0.4,147.4090909090909,144.36363636363637,131.0,134.2
392222,2009-05-12,Mumbai Indians,Mumbai Indians,1,122.0,119.0,0.4782608695652174,0.5,147.82608695652175,144.2173913043478,139.2,138.6
392225,2009-05-14,Mumbai Indians,Rajasthan Royals,0,143.0,145.0,0.5,0.5,146.75,143.16666666666666,134.0,134.6
392227,2009-05-16,Mumbai Indians,Chennai Super Kings,0,147.0,151.0,0.48,0.4,146.6,143.24,132.8,133.6
392235,2009-05-21,Mumbai Indians,Delhi Daredevils,0,165.0,166.0,0.46153846153846156,0.4,146.6153846153846,143.53846153846155,137.0,134.8
419107,2010-03-13,Mumbai Indians,Mumbai Indians,1,212.0,208.0,0.4444444444444444,0.3,147.2962962962963,144.37037037037038,146.8,144.4
419114,2010-03-17,Mumbai Indians,Mumbai Indians,1,218.0,120.0,0.4642857142857143,0.4,149.60714285714286,146.64285714285714,157.8,157.8
419119,2010-03-20,Mumbai Indians,Royal Challengers Bangalore,0,151.0,155.0,0.4827586206896552,0.4,151.9655172413793,145.72413793103448,177.0,158.0
419122,2010-03-22,Mumbai Indians,Mumbai Indians,1,156.0,155.0,0.4666666666666667,0.4,151.93333333333334,146.03333333333333,178.6,160.0
419125,2010-03-25,Mumbai Indians,Mumbai Indians,1,181.0,180.0,0.4838709677419355,0.5,152.06451612903226,146.32258064516128,180.4,160.8
419130,2010-03-28,Mumbai Indians,Mumbai Indians,1,172.0,131.0,0.5,0.6,152.96875,147.375,183.6,163.6
419132,2010-03-30,Mumbai Indians,Mumbai Indians,1,164.0,163.0,0.5151515151515151,0.6,153.54545454545453,146.87878787878788,175.6,148.2
419138,2010-04-03,Mumbai Indians,Mumbai Indians,1,178.0,115.0,0.5294117647058824,0.6,153.85294117647058,147.35294117647058,164.8,156.8
419142,2010-04-06,Mumbai Indians,Chennai Super Kings,0,141.0,165.0,0.5428571428571428,0.7,154.54285714285714,146.42857142857142,170.2,148.8
419146,2010-04-09,Mumbai Indians,Kings XI Punjab,0,154.0,158.0,0.5277777777777778,0.7,154.16666666666666,146.94444444444446,167.2,150.8
419150,2010-04-11,Mumbai Indians,Mumbai Indians,1,174.0,137.0,0.5135135135135135,0.7,154.16216216216216,147.24324324324326,161.8,146.4
419152,2010-04-13,Mumbai Indians,Mumbai Indians,1,183.0,144.0,0.5263157894736842,0.7,154.68421052631578,146.97368421052633,162.2,147.6
419157,2010-04-17,Mumbai Indians,Mumbai Indians,1,191.0,134.0,0.5384615384615384,0.7,155.4102564102564,146.89743589743588,166.0,143.8
419161,2010-04-19,Mumbai Indians,Kolkata Knight Riders,0,133.0,135.0,0.55,0.8,156.3,146.575,168.6,147.6
419162,2010-04-21,Mumbai Indians,Mumbai Indians,1,184.0,149.0,0.5365853658536586,0.7,155.73170731707316,146.29268292682926,167.0,141.6
419165,2010-04-25,Mumbai Indians,Chennai Super Kings,0,146.0,168.0,0.5476190476190477,0.7,156.4047619047619,146.35714285714286,173.0,139.8
501201,2011-04-10,Mumbai Indians,Mumbai Indians,1,99.0,95.0,0.5348837209302325,0.6,156.1627906976744,146.86046511627907,167.4,146.0
501205,2011-04-12,Mumbai Indians,Mumbai Indians,1,143.0,140.0,0.5454545454545454,0.6,154.86363636363637,145.6818181818182,150.6,136.2
501210,2011-04-15,Mumbai Indians,Kochi Tuskers Kerala,0,182.0,184.0,0.5555555555555556,0.6,154.6,145.55555555555554,141.0,137.4
501218,2011-04-20,Mumbai Indians,Mumbai Indians,1,124.0,118.0,0.5434782608695652,0.6,155.19565217391303,146.3913043478261,150.8,147.2
501221,2011-04-22,Mumbai Indians,Mumbai Indians,1,164.0,156.0,0.5531914893617021,0.7,154.53191489361703,145.7872340425532,138.8,141.0
501224,2011-04-24,Mumbai Indians,Mumbai Indians,1,172.0,135.0,0.5625,0.7,154.72916666666666,146.0,142.4,138.6
501231,2011-04-29,Mumbai Indians,Rajasthan Royals,0,94.0,95.0,0.5714285714285714,0.7,155.08163265306123,145.77551020408163,157.0,146.6
501237,2011-05-02,Mumbai Indians,Mumbai Indians,1,159.0,136.0,0.56,0.6,153.86,144.76,147.2,137.6
501241,2011-05-04,Mumbai Indians,Mumbai Indians,1,160.0,139.0,0.5686274509803921,0.7,153.9607843137255,144.58823529411765,142.6,128.0
501246,2011-05-07,Mumbai Indians,Mumbai Indians,1,178.0,146.0,0.5769230769230769,0.7,154.07692307692307,144.48076923076923,149.8,132.2
501251,2011-05-10,Mumbai Indians,Kings XI Punjab,0,87.0,163.0,0.5849056603773585,0.8,154.52830188679246,144.50943396226415,152.6,130.2
501256,2011-05-14,Mumbai Indians,Deccan Chargers,0,125.0,135.0,0.5740740740740741,0.7,153.27777777777777,144.85185185185185,135.6,135.8
501263,2011-05-20,Mumbai Indians,Rajasthan Royals,0,133.0,134.0,0.5636363636363636,0.6,152.76363636363635,144.6727272727273,141.8,143.8
501267,2011-05-22,Mumbai Indians,Mumbai Indians,1,178.0,175.0,0.5535714285714286,0.6,152.41071428571428,144.48214285714286,136.6,143.4
501269,2011-05-25,Mumbai Indians,Mumbai Indians,1,148.0,147.0,0.5614035087719298,0.6,152.859649122807,145.01754385964912,140.2,150.6
501270,2011-05-27,Mumbai Indians,Royal Challengers Bangalore,0,142.0,185.0,0.5689655172413793,0.6,152.77586206896552,145.05172413793105,134.2,150.8
548306,2012-04-04,Mumbai Indians,Mumbai Indians,1,115.0,112.0,0.559322033898305,0.5,152.59322033898306,145.72881355932202,145.2,155.2
548308,2012-04-06,Mumbai Indians,Pune Warriors,0,101.0,129.0,0.5666666666666667,0.6,151.96666666666667,145.16666666666666,143.2,150.6
548314,2012-04-09,Mumbai Indians,Mumbai Indians,1,142.0,138.0,0.5573770491803278,0.5,151.13114754098362,144.9016393442623,136.8,149.6
548317,2012-04-11,Mumbai Indians,Mumbai Indians,1,197.0,170.0,0.5645161290322581,0.5,150.98387096774192,144.79032258064515,129.6,142.2
548325,2012-04-16,Mumbai Indians,Delhi Daredevils,0,92.0,93.0,0.5714285714285714,0.5,151.71428571428572,145.1904761904762,139.4,146.8
548334,2012-04-22,Mumbai Indians,Kings XI Punjab,0,163.0,164.0,0.5625,0.5,150.78125,144.375,129.4,128.4
548339,2012-04-25,Mumbai Indians,Mumbai Indians,1,171.0,168.0,0.5538461538461539,0.5,150.96923076923076,144.6769230769231,139.0,138.8
548342,2012-04-27,Mumbai Indians,Delhi Daredevils,0,170.0,207.0,0.5606060606060606,0.6,151.27272727272728,145.03030303030303,153.0,146.6
548346,2012-04-29,Mumbai Indians,Mumbai Indians,1,101.0,100.0,0.5522388059701493,0.5,151.55223880597015,145.955223880597,158.6,160.4
548351,2012-05-03,Mumbai Indians,Mumbai Indians,1,120.0,119.0,0.5588235294117647,0.5,150.80882352941177,145.27941176470588,139.4,146.4
548355,2012-05-06,Mumbai Indians,Mumbai Indians,1,174.0,173.0,0.5652173913043478,0.6,150.36231884057972,144.8985507246377,145.0,151.6
548360,2012-05-09,Mumbai Indians,Royal Challengers Bangalore,0,141.0,142.0,0.5714285714285714,0.6,150.7,145.3,147.2,153.4
548363,2012-05-12,Mumbai Indians,Mumbai Indians,1,182.0,155.0,0.5633802816901409,0.6,150.56338028169014,145.25352112676057,141.2,148.2
548367,2012-05-14,Mumbai Indians,Mumbai Indians,1,173.0,171.0,0.5694444444444444,0.6,151.0,145.38888888888889,143.6,137.8
548370,2012-05-16,Mumbai Indians,Kolkata Knight Riders,0,108.0,140.0,0.5753424657534246,0.6,151.3013698630137,145.73972602739727,158.0,152.0
548377,2012-05-20,Mumbai Indians,Mumbai Indians,1,163.0,162.0,0.5675675675675675,0.6,150.71621621621622,145.66216216216216,155.6,156.2
548379,2012-05-23,Mumbai Indians,Chennai Super Kings,0,149.0,187.0,0.5733333333333334,0.7,150.88,145.88,153.4,154.0
597999,2013-04-04,Mumbai Indians,Royal Challengers Bangalore,0,154.0,156.0,0.5657894736842105,0.6,150.85526315789474,146.42105263157896,155.0,163.0
598002,2013-04-06,Mumbai Indians,Mumbai Indians,1,148.0,139.0,0.5584415584415584,0.6,150.8961038961039,146.54545454545453,149.4,163.2
598006,2013-04-09,Mumbai Indians,Mumbai Indians,1,209.0,165.0,0.5641025641025641,0.6,150.85897435897436,146.44871794871796,144.4,156.8
598011,2013-04-13,Mumbai Indians,Mumbai Indians,1,183.0,142.0,0.569620253164557,0.6,151.59493670886076,146.68354430379748,164.6,161.8
598019,2013-04-17,Mumbai Indians,Rajasthan Royals,0,92.0,179.0,0.575,0.6,151.9875,146.625,168.6,157.8
598024,2013-04-21,Mumbai Indians,Delhi Daredevils,0,161.0,165.0,0.5679012345679012,0.6,151.2469135802469,147.02469135802468,157.2,156.2
598029,2013-04-24,Mumbai Indians,Mumbai Indians,1,162.0,159.0,0.5609756097560976,0.5,151.3658536585366,147.2439024390244,158.6,158.0
598033,2013-04-27,Mumbai Indians,Mumbai Indians,1,194.0,136.0,0.5662650602409639,0.5,151.49397590361446,147.3855421686747,161.4,162.0
598037,2013-04-29,Mumbai Indians,Mumbai Indians,1,174.0,170.0,0.5714285714285714,0.6,152.0,147.25,158.4,156.2
598039,2013-05-01,Mumbai Indians,Sunrisers Hyderabad,0,129.0,130.0,0.5764705882352941,0.6,152.25882352941176,147.51764705882354,156.6,161.8
598046,2013-05-05,Mumbai Indians,Mumbai Indians,1,139.0,79.0,0.5697674418604651,0.6,151.98837209302326,147.3139534883721,164.0,152.0
598050,2013-05-07,Mumbai Indians,Mumbai Indians,1,170.0,105.0,0.5747126436781609,0.7,151.83908045977012,146.5287356321839,159.6,134.8
598055,2013-05-11,Mumbai Indians,Mumbai Indians,1,116.0,112.0,0.5795454545454546,0.7,152.04545454545453,146.0568181818182,161.2,124.0
598060,2013-05-13,Mumbai Indians,Mumbai Indians,1,184.0,178.0,0.5842696629213483,0.7,151.64044943820224,145.67415730337078,145.6,119.2
598063,2013-05-15,Mumbai Indians,Mumbai Indians,1,166.0,152.0,0.5888888888888889,0.7,152.0,146.03333333333333,147.6,120.8
598066,2013-05-18,Mumbai Indians,Kings XI Punjab,0,133.0,183.0,0.5934065934065934,0.8,152.15384615384616,146.0989010989011,155.0,125.2
598070,2013-05-21,Mumbai Indians,Chennai Super Kings,0,144.0,192.0,0.5869565217391305,0.8,151.94565217391303,146.5,153.8,146.0
598072,2013-05-24,Mumbai Indians,Mumbai Indians,1,169.0,165.0,0.5806451612903226,0.7,151.86021505376345,146.98924731182797,148.6,163.4
598073,2013-05-26,Mumbai Indians,Mumbai Indians,1,148.0,125.0,0.5851063829787234,0.7,152.04255319148936,147.18085106382978,159.2,174.0
729279,2014-04-16,Mumbai Indians,Kolkata Knight Riders,0,122.0,163.0,0.5894736842105263,0.7,152.0,146.94736842105263,152.0,163.4
729287,2014-04-19,Mumbai Indians,Royal Challengers Bangalore,0,115.0,116.0,0.5833333333333334,0.7,151.6875,147.11458333333334,143.2,165.6
729303,2014-04-25,Mumbai Indians,Chennai Super Kings,0,141.0,142.0,0.5773195876288659,0.6,151.30927835051546,146.79381443298968,139.6,152.2
